sample_id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
HG03760	-0.074486	-0.042080	0.110980	0.030393	-0.002553	-0.003400	0.000609	0.001762	-0.001839	0.000583
HG03762	-0.079398	0.010193	0.066861	0.000927	-0.002979	0.001618	0.002490	-0.000906	-0.002205	-0.002302
HG03765	-0.080600	-0.017213	0.022598	0.015804	-0.003114	-0.003035	-0.000650	-0.000392	-0.000437	0.005250
HG03767	-0.074881	-0.039974	0.055869	0.011119	-0.001871	0.000886	-0.003955	0.003945	0.001604	-0.003394
HG03770	-0.069341	-0.014165	0.118000	0.022139	-0.003232	-0.004259	-0.005789	0.002777	0.001325	0.000239
HG03771	-0.083276	-0.014838	0.097285	0.013187	0.000785	0.006855	-0.005869	0.001937	0.001786	-0.003214
HG03772	-0.078335	-0.023331	0.122701	0.034302	-0.002599	-0.000162	0.000394	0.001022	0.002524	0.000240
HG03773	-0.076750	-0.024704	0.097160	0.017448	-0.000584	0.004656	-0.000533	-0.000301	0.002409	-0.004238
HG03774	-0.068513	-0.033989	0.095422	0.011645	0.000259	0.002347	-0.001924	0.003819	-0.001637	-0.003006
HG03775	-0.071493	-0.029273	0.108237	0.036026	-0.000929	-0.001368	0.001346	-0.005176	-0.001159	-0.002319
HG03777	-0.075575	-0.025450	0.104861	0.039014	0.000538	0.001327	-0.000887	0.000604	0.001601	0.001282
HG03778	-0.072909	-0.023716	0.096469	0.046652	-0.003548	0.001979	-0.002510	-0.004602	-0.002072	-0.000585
HG03779	-0.075335	-0.024203	0.103391	0.021070	-0.001405	0.009302	-0.005215	-0.001719	-0.000273	-0.001104
HG03780	-0.082966	-0.038584	0.088564	0.030562	-0.000576	-0.005320	0.002099	-0.003892	-0.000600	0.000136
HG03781	-0.065634	-0.032058	0.093347	0.030888	0.001264	-0.002251	-0.000953	0.003987	-0.001717	-0.000318
HG03782	-0.065684	-0.032764	0.088489	0.010835	-0.000236	0.002092	-0.002755	-0.001588	-0.003596	-0.001572
HG03784	-0.077870	-0.024994	0.113979	0.048379	-0.001386	-0.002375	0.000307	-0.002212	-0.000376	0.002519
HG03785	-0.073384	-0.009054	0.133157	0.030698	-0.002278	0.001026	-0.001633	-0.002472	0.005036	-0.003691
HG03786	-0.083563	-0.009094	0.117410	0.020697	0.001082	0.002585	0.002255	-0.000175	-0.001485	0.003025
HG03787	-0.072043	-0.019834	0.119757	0.013405	-0.000171	0.001695	-0.002509	-0.000477	-0.003231	-0.003368
HG03788	-0.077315	-0.031331	0.113785	0.027319	-0.000787	-0.004694	-0.005453	0.004019	-0.001333	-0.000430
HG03789	-0.077658	-0.016638	0.095982	0.004561	0.003719	0.003124	0.000257	0.001480	0.000085	-0.005654
HG03790	-0.077672	-0.037445	0.087417	0.014491	0.001692	0.001666	0.000589	0.001005	0.001320	-0.001107
HG03792	-0.069424	-0.034772	0.093920	0.016806	0.000026	0.001390	-0.004189	0.000105	-0.001722	-0.000706
HG03793	-0.075988	0.021797	0.097927	0.039789	0.007664	0.007474	-0.009750	0.002819	-0.002049	-0.007755
HG03796	-0.075453	0.003930	0.090202	0.006930	-0.006730	-0.001096	0.003301	-0.001825	0.003197	0.000427
HG03800	-0.080545	-0.004119	0.112482	0.033643	-0.002510	-0.001537	0.004381	0.002001	0.002661	-0.000526
HG03802	-0.086570	0.006406	0.080954	0.020164	0.002170	-0.001100	-0.007573	0.000573	0.001955	-0.002445
HG03803	-0.077761	-0.007067	0.098420	0.001640	-0.000716	0.000438	-0.000661	0.000311	0.003966	-0.001880
HG03805	-0.073694	0.015119	0.079502	0.003427	-0.001752	-0.004529	0.001592	0.000865	0.000406	0.000702
HG03808	-0.071342	0.003626	0.061032	-0.012555	0.004213	-0.000251	-0.002034	-0.001284	-0.007998	-0.004507
HG03809	-0.077948	0.004307	0.097687	0.016221	0.001069	0.001641	-0.000258	-0.000196	-0.000149	0.000224
HG03812	-0.071069	-0.004116	0.083024	-0.000523	-0.002201	-0.001634	0.001101	-0.002376	-0.001238	0.001404
HG03814	-0.083182	0.017267	0.076864	0.021430	-0.001873	0.002832	0.000541	0.002676	0.002489	0.000632
HG03815	-0.081153	0.012470	0.059841	0.013162	0.002522	0.003636	-0.005234	0.004975	-0.002447	-0.000806
HG03817	-0.072163	-0.036947	0.082870	0.024626	0.002456	-0.001156	-0.000270	0.002490	0.000649	-0.005786
HG03821	-0.074982	0.000835	0.100397	0.029714	0.002480	0.001097	0.004273	0.004870	0.003158	0.002726
HG03823	-0.080120	-0.005673	0.088510	0.006005	-0.001996	0.000907	-0.003839	0.002949	-0.003048	0.000309
HG03824	-0.076813	0.015898	0.071481	0.006969	0.003989	-0.000890	-0.004247	0.000202	-0.002159	-0.001740
HG03826	-0.075718	-0.005567	0.084920	0.020662	0.001459	-0.004677	-0.004964	0.002775	-0.001327	0.001802
HG03829	-0.082150	-0.022493	0.073659	0.024724	0.002069	0.000369	-0.002887	-0.002256	0.005327	-0.003226
HG03830	-0.078373	0.011708	0.050546	-0.001080	-0.003558	-0.006000	0.001720	0.001429	0.000551	-0.003653
HG03832	-0.083626	0.012189	0.094477	0.013064	-0.004807	-0.004065	-0.001488	0.004820	0.001159	-0.001562
HG03833	-0.083490	-0.009452	0.075946	0.022710	-0.002684	-0.003007	-0.004320	0.000967	-0.000236	0.000014
HG03836	-0.080621	-0.027796	0.124949	0.007829	-0.001731	0.002252	-0.004720	-0.001356	0.000858	-0.000804
HG03837	-0.076349	0.007016	0.080873	0.036449	-0.003167	-0.002823	-0.003876	-0.004661	0.000443	-0.002205
HG03838	-0.076613	-0.027206	0.147815	0.035798	0.000332	-0.000878	-0.001856	0.001447	0.001369	0.001307
HG03844	-0.078745	-0.030012	0.090586	0.027291	-0.002866	-0.001436	-0.002226	-0.000471	0.006300	-0.002942
HG03846	-0.076373	-0.020769	0.095698	0.012265	-0.001772	-0.002977	-0.001118	0.002728	-0.005891	0.000033
HG03848	-0.069312	-0.019519	0.088427	0.033149	0.000019	-0.002198	0.004130	0.001132	0.001356	0.003753
HG03849	-0.058972	-0.028282	0.113905	0.059351	0.003622	-0.006927	0.003816	-0.000654	-0.003243	0.003395
HG03850	-0.080066	-0.036890	0.099242	0.049091	-0.001093	0.000923	-0.000884	-0.000985	-0.000261	0.001939
HG03851	-0.081160	-0.023337	0.074029	0.010792	-0.005436	0.000761	0.000496	-0.003161	-0.002450	0.000304
HG03854	-0.080296	-0.017897	0.116292	0.052327	-0.002830	-0.004459	0.003407	0.001524	0.001763	0.000445
HG03856	-0.071465	-0.010178	0.102112	0.052067	0.003479	-0.000101	-0.002252	-0.002683	-0.003396	-0.003436
HG03857	-0.086402	-0.001712	0.086680	0.038225	-0.000034	-0.005267	-0.001589	-0.000873	0.000851	-0.001840
HG03858	-0.078163	0.002056	0.090389	0.033713	0.001239	-0.000020	-0.000520	-0.002571	0.005017	-0.000723
HG03861	-0.075178	-0.023595	0.108920	0.051790	-0.000415	-0.001292	0.001825	-0.000245	-0.001398	0.000327
HG03862	-0.075463	-0.029667	0.090864	0.016730	0.005226	0.000933	0.001016	-0.006056	0.000276	-0.000079
HG03863	-0.075618	-0.014095	0.105984	0.020987	-0.004282	-0.000247	-0.005268	0.004157	-0.003264	-0.000149
HG03864	-0.077658	-0.031954	0.110003	0.019761	-0.004972	-0.000209	-0.004170	0.000459	0.001261	-0.001329
HG03866	-0.078377	-0.026582	0.100628	0.017331	-0.001633	-0.001119	0.000325	0.001273	-0.003443	0.000414
HG03867	-0.066558	0.001299	0.127107	0.042749	-0.002621	-0.004237	0.003996	0.004900	-0.001937	0.000427
HG03868	-0.064568	-0.044731	0.091782	0.031962	0.003011	0.002404	0.000551	-0.004520	-0.001772	0.000643
HG03869	-0.081849	-0.012869	0.113839	0.044582	-0.001566	0.001535	-0.001274	0.002691	-0.000842	-0.001179
HG03870	-0.074698	-0.035114	0.092287	0.014159	-0.000374	-0.000520	-0.002251	0.000245	0.001048	-0.003076
HG03871	-0.074278	-0.030195	0.095445	0.017545	-0.002035	-0.001697	-0.002662	0.000420	0.003623	-0.001188
HG03872	-0.075797	-0.022469	0.117327	0.020845	0.002715	0.005635	0.004454	-0.002133	0.002123	0.000074
HG03873	-0.081181	-0.008287	0.096106	0.021467	-0.003843	-0.003077	-0.002951	-0.003121	-0.004607	-0.001903
HG03874	-0.082972	-0.003263	0.076409	0.018123	-0.002987	-0.005784	0.000138	0.000743	0.005417	0.000210
HG03875	-0.070848	-0.049759	0.073939	0.008171	0.002060	0.001704	-0.002917	-0.001770	0.001337	0.002457
HG03882	-0.077820	-0.046568	0.092863	0.050163	0.005644	-0.005496	-0.002225	0.002316	-0.002828	0.002171
HG03884	-0.071949	-0.025436	0.094100	0.017179	-0.004460	-0.003188	-0.006983	0.001641	-0.001101	0.000295
HG03885	-0.066768	-0.025547	0.092912	0.030754	0.003436	0.005947	0.002896	-0.003105	0.002266	-0.004023
HG03886	-0.080032	-0.016444	0.102996	0.031598	0.000679	0.004819	-0.004677	-0.003292	-0.008399	-0.005282
HG03887	-0.081459	-0.026796	0.108454	0.036658	-0.003744	0.002540	-0.003857	0.002430	-0.003136	0.006076
HG03888	-0.079850	-0.036235	0.062653	0.022354	0.003572	-0.004276	0.001371	0.001642	-0.001706	0.002524
HG03890	-0.075591	-0.029701	0.101754	0.027910	0.002200	-0.001094	-0.002599	0.000968	-0.000366	0.003910
HG03894	-0.073055	-0.033011	0.095939	0.017084	0.001720	-0.001251	0.001627	-0.001746	-0.002293	0.001741
HG03895	-0.080126	-0.019169	0.096772	0.024150	-0.001734	0.000325	0.005723	-0.007368	-0.002891	0.001535
HG03896	-0.076310	-0.037248	0.114923	0.017034	-0.002680	0.001789	-0.000538	0.002029	-0.005578	0.001302
HG03897	-0.078972	-0.031401	0.084834	0.024107	0.000730	-0.002390	-0.003527	-0.004015	-0.001293	-0.002727
HG03898	-0.080352	-0.031225	0.101922	0.034498	-0.000704	0.003898	0.001122	-0.002272	-0.000999	0.001336
HG03899	-0.075644	-0.031834	0.092866	0.027824	-0.000664	0.001611	-0.001295	-0.001206	0.003791	0.000851
HG03900	-0.078987	-0.024819	0.087286	0.026928	0.001701	0.000658	-0.001571	0.005235	-0.002926	0.003856
HG03902	-0.079250	-0.022456	0.099527	0.016117	-0.002974	-0.002913	-0.000733	-0.000979	0.000050	-0.003079
HG03905	-0.088704	-0.006867	0.059089	0.028268	-0.002598	-0.001620	-0.002338	0.000589	-0.004079	-0.001997
HG03907	-0.077341	0.024519	0.082444	0.008741	0.003240	0.007479	-0.009495	-0.002568	-0.006725	-0.004072
HG03908	-0.087737	0.004108	0.102591	0.027265	-0.001871	0.005366	0.001477	-0.000730	-0.004723	-0.002611
HG03910	-0.081760	-0.010077	0.065586	0.016739	-0.002296	0.002021	-0.001144	0.002114	-0.002200	-0.001548
HG03911	-0.080430	-0.019146	0.070573	0.024370	-0.004162	-0.006276	0.000124	0.004416	-0.001278	-0.004134
HG03913	-0.071501	-0.008088	0.058635	0.001711	0.000462	0.002900	-0.000477	-0.001982	0.001716	-0.002802
HG03914	-0.077720	0.010279	0.071634	-0.002607	0.000583	-0.001864	-0.005997	0.003463	-0.000111	0.000575
HG03916	-0.075155	-0.014956	0.086856	0.029738	-0.001872	-0.003645	-0.004032	0.001176	-0.000905	-0.002501
HG03917	-0.081545	-0.023433	0.079366	0.034194	-0.000649	-0.000018	0.000149	-0.000042	0.000084	-0.002945
HG03919	-0.083182	-0.013541	0.069205	0.023592	-0.004247	0.003764	-0.000200	-0.000158	-0.000156	-0.003167
HG03920	-0.084999	0.005132	0.082288	0.022127	-0.004218	-0.007412	-0.002204	-0.000550	-0.002630	-0.004047
HG03922	-0.086396	0.000898	0.092516	0.023891	-0.001220	-0.001849	0.004113	0.005032	0.001748	0.002492
HG03925	-0.079855	-0.029348	0.069806	0.022734	0.000464	-0.003329	0.003246	0.000510	0.003021	0.000430
HG03926	-0.074508	-0.000394	0.110477	0.037600	0.002615	-0.001090	0.002071	0.001905	0.002260	0.004386
HG03928	-0.078944	-0.024458	0.066452	0.016471	0.001247	0.001060	0.000753	-0.002981	0.002537	0.000708
HG03931	-0.084429	-0.003522	0.065639	0.002533	-0.003838	0.002263	-0.002402	0.000106	-0.003855	0.000630
HG03934	-0.080639	-0.006472	0.091345	0.012844	0.001097	-0.001535	0.003492	0.000252	0.000050	0.002287
HG03937	-0.082171	-0.007498	0.106707	0.019247	-0.006343	0.001153	-0.001726	-0.000622	0.001414	0.000425
HG03940	-0.074188	-0.005979	0.109462	0.022090	0.002516	0.002584	0.001080	-0.007956	0.002989	0.002258
HG03941	-0.076528	-0.019856	0.097158	0.033075	-0.000773	0.001097	-0.002434	-0.000304	-0.002404	0.000513
HG03943	-0.074410	-0.021837	0.086367	0.032093	-0.002012	0.000178	-0.001752	-0.002133	0.003747	-0.001026
HG03944	-0.074302	-0.037813	0.083935	0.024850	-0.002649	-0.001426	0.001736	-0.000195	-0.002708	0.000174
HG03945	-0.073146	-0.014188	0.106122	0.026752	0.002923	-0.001576	0.004227	-0.004220	-0.002054	-0.003665
HG03947	-0.074598	-0.013127	0.094731	0.008881	-0.001861	0.003408	-0.000629	-0.000490	0.002309	-0.000546
HG03949	-0.076267	-0.021361	0.102936	0.009932	-0.002814	-0.003970	0.000150	-0.001458	0.003610	-0.003561
HG03950	-0.077596	-0.013180	0.119117	0.037211	-0.003578	-0.001871	0.000140	-0.004802	-0.007800	0.005591
HG03951	-0.072111	-0.026654	0.093542	0.016897	0.000124	0.000006	0.000545	0.001678	0.003344	-0.003289
HG03953	-0.075829	-0.014640	0.090969	0.012778	-0.001871	0.000578	-0.005933	0.002359	-0.003290	-0.002315
HG03955	-0.078726	-0.019939	0.097971	0.024608	-0.005306	-0.002731	0.002825	0.001870	0.001830	0.004576
HG03960	-0.072950	-0.029087	0.081574	0.043166	0.000207	-0.001996	0.000720	-0.005954	-0.001155	-0.001317
HG03963	-0.077286	-0.020606	0.103798	0.048991	0.001387	-0.001836	0.001938	0.000189	0.001782	0.002057
HG03965	-0.071589	-0.015018	0.108120	0.045716	-0.004125	-0.002366	0.001065	-0.002561	0.002506	0.005559
HG03967	-0.075569	-0.026823	0.092410	0.020817	-0.000947	-0.003424	-0.000630	0.002205	-0.006987	0.006040
HG03968	-0.062837	-0.039567	0.081547	0.036242	0.004320	-0.001134	-0.000299	0.000940	0.000928	0.005474
HG03969	-0.082269	-0.013672	0.099932	0.051857	0.001782	-0.002109	0.003459	-0.000140	-0.000844	0.002443
HG03971	-0.074482	-0.015599	0.093892	0.023417	-0.001770	-0.000638	0.000285	-0.001131	-0.003558	0.000286
HG03973	-0.079650	-0.039488	0.105715	0.047215	-0.001096	-0.001160	0.002935	0.004065	0.002622	0.003110
HG03974	-0.083709	-0.034542	0.088239	0.031416	-0.002430	0.000136	0.000903	-0.000409	-0.001659	0.004533
HG03976	-0.079150	-0.036180	0.100350	0.033916	-0.002723	-0.002724	0.001635	-0.003241	0.007418	0.000044
HG03977	-0.065640	-0.013316	0.106279	0.036435	0.004533	-0.000584	0.005266	-0.003416	0.003405	-0.003234
HG03978	-0.071534	-0.013397	0.107592	0.010285	-0.002516	-0.000283	-0.002486	-0.001045	0.006048	-0.000006
HG03985	-0.078747	-0.025328	0.094883	0.063386	-0.000816	-0.001986	0.004472	-0.001368	0.004344	0.001899
HG03986	-0.074696	-0.035622	0.088620	0.009578	-0.001508	-0.001692	0.000909	-0.000894	0.003117	-0.000973
HG03989	-0.075656	-0.022437	0.077229	0.032375	-0.001785	0.004188	0.001585	-0.003694	-0.001015	0.002742
HG03990	-0.073181	-0.035743	0.083973	0.020966	-0.002057	-0.000448	0.002438	0.000812	0.000599	-0.000458
HG03991	-0.081084	-0.011514	0.102612	0.025092	-0.004981	0.005350	-0.000919	-0.002465	-0.002001	0.000925
HG03995	-0.067793	-0.010789	0.101983	0.033417	0.003049	0.003887	0.005821	-0.008828	0.000526	0.001147
HG03998	-0.069570	-0.029496	0.097435	0.018737	-0.000860	-0.000401	-0.000530	-0.004433	-0.004185	-0.001986
HG03999	-0.082339	-0.041776	0.104830	0.033198	-0.002908	0.000239	0.002683	-0.003222	0.001331	0.001374
HG04001	-0.078355	-0.001739	0.097930	0.021110	-0.002018	-0.002083	-0.007118	0.002917	0.004602	-0.000946
HG04002	-0.073542	-0.040421	0.096646	0.041714	-0.003603	0.001998	0.003602	0.003231	0.002723	-0.005219
HG04003	-0.077899	-0.038841	0.081985	0.030607	-0.002102	-0.000124	0.002095	0.001913	-0.001046	-0.002449
HG04006	-0.080396	-0.028496	0.087456	0.022171	-0.003655	0.004986	-0.000419	-0.003529	0.001168	0.002955
HG04014	-0.073087	-0.015996	0.076460	0.015051	0.003044	0.001183	0.000256	0.001407	-0.003349	0.001728
HG04015	-0.084917	0.000513	0.095556	0.008350	-0.001315	0.000682	-0.000363	-0.001122	0.001529	-0.002676
HG04017	-0.079452	-0.014567	0.111860	0.038410	-0.002430	0.000350	0.004354	-0.003873	-0.000303	0.001555
HG04018	-0.079678	-0.036960	0.084898	0.020849	-0.004719	-0.001088	0.001067	-0.002613	-0.001467	-0.002003
HG04019	-0.069668	-0.029727	0.114291	0.019364	-0.003978	0.000006	0.001130	-0.005160	0.001274	-0.003405
HG04020	-0.073793	-0.044616	0.059866	0.001789	-0.005003	0.001304	-0.001102	-0.002128	-0.002701	0.000024
HG04022	-0.079562	-0.016180	0.096663	0.028927	-0.003823	0.005202	-0.003433	0.001541	-0.000004	0.002434
HG04023	-0.080674	-0.028524	0.104056	0.043713	0.002845	-0.000429	0.004271	0.000809	0.000120	-0.001996
HG04025	-0.084072	0.001086	0.093289	0.019588	0.000913	0.001874	-0.000534	-0.001612	-0.002862	-0.001538
HG04026	-0.077787	-0.002951	0.121621	0.043426	-0.000844	0.002096	0.001895	0.000629	0.006930	-0.004074
HG04029	-0.070959	-0.016752	0.106558	0.019260	0.001178	0.003346	-0.000419	-0.001571	0.001207	0.002611
HG04033	-0.076001	-0.018900	0.076938	0.051302	0.001100	0.002091	-0.001578	0.000507	0.003539	0.001080
HG04035	-0.080789	-0.000547	0.092978	0.014978	0.000080	-0.003234	-0.002489	0.000185	-0.003344	-0.002004
HG04038	-0.080492	-0.015383	0.101083	0.033230	0.001204	0.003915	-0.001020	0.005726	-0.002334	0.003682
HG04039	-0.078275	-0.024491	0.091412	0.004434	-0.005530	-0.001620	-0.004879	0.006175	-0.004005	-0.004524
HG04042	-0.073949	-0.040591	0.072447	0.024456	-0.002029	0.002422	0.000976	0.001697	0.003041	0.000014
HG04047	-0.075845	-0.011843	0.129764	0.016244	-0.002759	-0.002312	-0.004562	-0.000937	0.002636	0.000616
HG04054	-0.070016	-0.027053	0.104425	0.027165	0.000420	0.001944	-0.002188	0.000705	0.002273	-0.004605
HG04056	-0.077641	-0.026654	0.110381	0.037318	-0.004418	0.006293	0.000060	-0.004168	-0.000640	-0.001623
HG04059	-0.065972	-0.037378	0.100821	0.026030	-0.002837	0.001164	0.000170	0.000416	0.004456	0.002542
HG04060	-0.076341	-0.024984	0.079833	0.012297	0.001949	-0.001061	-0.000623	-0.002023	-0.002781	0.000475
HG04061	-0.070131	-0.016521	0.083618	0.021428	-0.002079	-0.001895	-0.000199	-0.001107	0.001411	-0.000135
HG04062	-0.079841	-0.015312	0.071254	-0.005750	0.000281	-0.003670	-0.003465	0.003912	-0.004653	-0.001173
HG04063	-0.074216	-0.029963	0.110862	0.042970	0.001083	0.001054	0.004492	-0.000479	0.003829	-0.000583
HG04070	-0.068644	-0.027572	0.111727	0.012792	-0.001508	-0.001270	-0.001086	-0.000083	-0.005293	-0.001234
HG04075	-0.077332	-0.017609	0.088201	0.009971	-0.000270	-0.003376	0.000436	-0.002650	0.000151	0.004123
HG04076	-0.072445	-0.012841	0.115524	0.036593	0.002405	0.000454	0.001345	-0.001899	0.001936	0.002156
HG04080	-0.075546	-0.047491	0.095507	0.029955	-0.001221	-0.001338	0.000656	-0.000958	0.002649	-0.000800
HG04090	-0.071180	-0.035030	0.085815	0.003160	0.002255	0.000932	-0.001793	-0.001388	-0.001373	0.001374
HG04093	-0.080051	-0.022787	0.093048	0.019132	0.000840	0.004838	0.000471	-0.000396	-0.000220	0.001803
HG04094	-0.080678	-0.010618	0.108066	0.023171	0.002356	0.002457	0.000223	0.000714	0.001351	0.004203
HG04096	-0.073950	-0.022767	0.119574	0.055173	0.002616	-0.001423	0.007151	-0.002924	0.003152	0.003871
HG04098	-0.080680	-0.028454	0.092994	0.015685	-0.001908	0.003870	0.003160	-0.003021	-0.002999	0.003479
HG04099	-0.076303	-0.032450	0.079135	0.028507	-0.002508	-0.010397	-0.003391	-0.001579	-0.000497	-0.002025
HG04100	-0.070935	-0.023829	0.099295	0.030461	0.001150	-0.005065	-0.001784	0.000986	-0.003674	-0.000915
HG04106	-0.075372	-0.041033	0.095156	0.017334	0.002102	-0.001676	-0.000948	0.000467	0.000579	0.001469
HG04107	-0.077967	-0.042012	0.080726	0.008439	-0.003321	0.000255	-0.001684	-0.000772	-0.002261	-0.000307
HG04118	-0.077284	-0.011881	0.086057	0.004863	-0.002053	-0.000567	-0.001164	-0.001432	-0.000049	-0.001849
HG04131	-0.069389	-0.011367	0.077858	0.024465	0.002705	-0.000888	0.003121	-0.000004	-0.001381	0.002282
HG04134	-0.074656	-0.020500	0.059174	0.008515	-0.001417	0.001221	0.001172	0.000586	0.002679	-0.002202
HG04140	-0.077298	-0.009573	0.087092	0.013660	-0.005846	0.001334	0.001100	-0.000096	0.002301	-0.000068
HG04141	-0.077849	-0.025933	0.069332	0.038043	0.005406	-0.000756	-0.005111	-0.002335	-0.001711	-0.008428
HG04144	-0.077794	-0.006229	0.081209	0.001209	0.000188	-0.005379	-0.001904	0.003407	0.000136	-0.002366
HG04146	-0.077014	-0.011582	0.084402	0.028587	0.002526	0.000580	-0.000850	-0.004297	-0.000649	-0.001225
HG04152	-0.078569	-0.000797	0.122657	0.022432	-0.002059	-0.000716	-0.005683	0.000543	-0.001334	-0.005858
HG04153	-0.084139	-0.001146	0.093528	0.007436	-0.006905	-0.001920	0.000866	-0.001940	0.000916	0.002641
HG04155	-0.080674	-0.001961	0.069289	0.004332	-0.004189	-0.005493	-0.004377	0.000763	-0.000076	0.001461
HG04156	-0.068920	-0.040407	0.053538	0.029699	-0.000255	-0.004821	0.001045	-0.000889	-0.000444	-0.003974
HG04158	-0.071450	-0.008652	0.089681	0.014210	0.000038	0.000044	0.003731	-0.002774	-0.002021	0.001081
HG04159	-0.075363	-0.016537	0.093104	0.007830	-0.000667	-0.000718	0.002845	0.001800	0.004877	-0.000851
HG04161	-0.088920	0.032348	0.083845	-0.007483	-0.000740	0.003422	0.000873	0.002258	0.004926	-0.001129
HG04162	-0.079393	0.001795	0.061986	0.004747	-0.001541	-0.000284	0.001058	-0.002971	-0.001986	-0.000757
HG04164	-0.076122	-0.039113	0.088430	0.034049	-0.000249	0.001836	-0.003112	0.002019	-0.002487	-0.005857
HG04171	-0.080074	0.013882	0.076374	0.041387	-0.001248	-0.006056	0.000460	0.003404	0.000539	0.002223
HG04173	-0.076051	-0.022890	0.102067	0.029981	-0.002499	-0.000096	-0.000397	0.002106	0.000064	0.000626
HG04176	-0.083947	0.004052	0.077255	0.020734	-0.001307	-0.000605	0.003171	-0.002197	-0.003268	-0.002523
HG04177	-0.086950	-0.012938	0.086872	0.038949	-0.004752	0.003515	0.002967	-0.003454	0.003844	-0.004509
HG04180	-0.085247	-0.013855	0.092040	0.039852	0.000704	-0.000777	0.002017	-0.002499	0.000559	-0.001515
HG04182	-0.065739	-0.004619	0.075679	0.021256	-0.003076	0.003625	0.003957	-0.001645	-0.002535	0.004366
HG04183	-0.076057	0.018172	0.069686	-0.000048	0.002953	-0.002761	0.001040	0.001989	0.004559	-0.003983
HG04185	-0.078093	-0.032090	0.094167	0.027888	0.002043	0.003333	-0.002457	0.001491	-0.001014	-0.001720
HG04186	-0.079238	-0.030625	0.095841	0.030196	-0.001306	-0.000687	0.000168	0.001044	-0.000639	-0.001978
HG04188	-0.074164	-0.017351	0.068433	0.003639	0.000999	-0.004926	-0.002627	0.000883	0.001999	0.000071
HG04189	-0.078634	-0.017789	0.071046	0.012233	0.002261	0.000284	0.002964	0.002045	0.001044	-0.000778
HG04194	-0.080184	-0.011208	0.080927	0.003662	-0.001281	-0.001095	-0.000019	-0.000535	0.001125	0.000222
