sample_id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
HG03784	-0.076105	-0.026271	0.116759	0.040380	-0.001140	-0.001056	-0.001862	0.001285	-0.000384	0.003060
HG03785	-0.072716	-0.009903	0.137661	0.019432	-0.003584	0.001477	-0.000073	0.000537	0.003292	-0.005134
HG03786	-0.083666	-0.013427	0.122762	0.012579	0.000916	0.004108	0.002296	0.002484	-0.001901	0.005916
HG03787	-0.070367	-0.020544	0.120538	0.003191	-0.000370	-0.000522	-0.001098	-0.000874	-0.005188	-0.003844
HG03788	-0.074809	-0.031218	0.113273	0.017417	-0.001952	-0.005375	-0.001467	-0.004680	-0.001914	0.000476
HG03789	-0.073485	-0.015707	0.097598	-0.005778	0.004323	0.001626	0.001562	0.001242	0.002715	-0.007025
HG03790	-0.073684	-0.038916	0.090491	0.008061	0.003504	0.001292	0.001408	-0.001674	0.000993	-0.003881
HG03792	-0.069106	-0.037915	0.099505	0.009914	0.000966	0.001562	-0.002928	-0.002235	-0.002440	-0.001329
HG03793	-0.076664	0.019768	0.102602	0.031016	0.007533	0.005316	-0.004494	-0.004015	-0.003848	-0.008191
HG03796	-0.073580	0.003235	0.089362	-0.000905	-0.007530	-0.001259	0.000034	0.001447	0.001667	-0.001773
HG03800	-0.080648	-0.008093	0.120848	0.025576	-0.002180	-0.000735	0.006725	-0.001363	0.007190	-0.000380
HG03802	-0.088396	0.007599	0.081257	0.012491	0.000958	-0.000380	-0.005515	-0.004488	0.000404	-0.003269
HG03803	-0.076425	-0.010932	0.098463	-0.008084	-0.000193	0.000055	0.000347	0.000191	0.000763	-0.002836
HG03805	-0.071883	0.015937	0.079109	-0.001710	-0.000871	-0.004368	0.001216	-0.002277	0.001798	-0.002193
HG03808	-0.071125	0.006297	0.062800	-0.017728	0.003364	-0.000149	0.000986	-0.000401	-0.008387	-0.004762
HG03809	-0.078049	0.002592	0.095333	0.005460	-0.001123	0.002495	-0.001316	0.001944	-0.000120	0.002816
HG03812	-0.070569	-0.007168	0.084993	-0.007660	-0.004384	-0.001620	0.000358	0.001013	0.001700	0.001111
HG03814	-0.085589	0.015258	0.084019	0.016047	-0.001008	0.001428	0.001821	-0.002760	-0.000814	-0.000937
HG03815	-0.077936	0.009941	0.062869	0.010397	0.002649	0.000922	-0.001494	-0.009131	-0.003910	-0.002994
HG03817	-0.071868	-0.042167	0.087569	0.019880	0.004467	-0.002524	0.002060	-0.001853	0.003823	-0.007023
HG03821	-0.073849	0.002477	0.103495	0.024162	0.003969	-0.000943	0.005489	-0.003985	0.003799	-0.000701
HG03823	-0.077163	-0.006776	0.085106	0.001901	-0.002528	-0.001543	-0.002124	-0.001199	-0.003704	-0.000303
HG03824	-0.076042	0.011316	0.072067	-0.002926	0.003978	-0.000187	-0.001792	-0.001079	0.001028	-0.004648
HG03826	-0.077712	-0.003472	0.092978	0.014369	-0.000092	-0.006526	-0.001466	-0.004448	-0.002049	0.000273
HG03829	-0.080474	-0.027469	0.076946	0.019685	0.002410	-0.000187	-0.000939	0.001088	0.005150	-0.003232
HG03830	-0.079255	0.010386	0.051727	-0.008740	-0.004112	-0.003236	0.003874	-0.002658	0.000602	-0.002962
HG03832	-0.081259	0.008298	0.095183	0.007409	-0.005907	-0.005265	0.002102	-0.004259	-0.001446	-0.001036
HG03833	-0.085420	-0.010985	0.084458	0.014955	-0.002828	-0.003849	-0.001185	-0.003403	-0.001776	-0.002148
HG03836	-0.082511	-0.026298	0.133535	0.002286	-0.001382	0.000081	-0.005616	-0.001825	-0.003694	-0.000480
HG03837	-0.076080	0.008171	0.090838	0.029633	-0.004460	-0.001130	-0.003112	0.002164	0.002090	-0.003568
HG03838	-0.075979	-0.030330	0.148323	0.022064	-0.001057	-0.003403	-0.003555	-0.000079	-0.000772	0.000396
HG03844	-0.078919	-0.030927	0.095374	0.021990	-0.003264	-0.001229	-0.000189	-0.002014	0.007183	-0.001941
HG03846	-0.074923	-0.019678	0.097868	0.005923	-0.001051	-0.000362	-0.000313	-0.002085	-0.007783	0.000905
HG03848	-0.069412	-0.016211	0.092713	0.026484	0.002230	0.000894	0.001363	0.000186	0.003756	0.003950
HG03849	-0.058789	-0.037204	0.119065	0.049637	0.005753	-0.009453	0.001058	0.002571	-0.001950	0.005411
HG03850	-0.079487	-0.040082	0.104185	0.040140	-0.001066	-0.001148	-0.000181	0.000793	0.004134	0.000771
HG03851	-0.082497	-0.024206	0.079296	0.008947	-0.004093	-0.000132	-0.000549	0.002459	0.000168	0.000635
HG03854	-0.080789	-0.020504	0.124099	0.041072	-0.002133	-0.004405	0.003946	0.002390	0.004424	0.001625
HG03856	-0.069303	-0.012416	0.101749	0.040272	0.002220	-0.000166	-0.000820	0.003786	0.000933	-0.005158
HG03857	-0.088093	-0.005386	0.094091	0.028072	-0.002443	-0.003062	-0.000450	0.001986	-0.001395	-0.002228
HG03858	-0.076599	-0.000286	0.092752	0.027898	0.000874	-0.000286	-0.001787	0.000018	0.001330	-0.001723
HG03861	-0.071801	-0.026461	0.111339	0.042375	-0.000796	0.003893	0.000823	0.002080	0.002611	-0.001881
HG03862	-0.075326	-0.029267	0.094355	0.009652	0.005076	0.000052	-0.000705	0.007627	0.005536	-0.000683
HG03863	-0.074741	-0.013883	0.115374	0.014446	-0.005889	-0.001422	-0.003781	-0.005087	-0.006491	-0.002205
HG03864	-0.078279	-0.035537	0.104954	0.010644	-0.005100	-0.002495	-0.002736	-0.000956	0.001445	-0.001135
HG03866	-0.079708	-0.028211	0.103410	0.007157	-0.001378	-0.001107	0.007050	0.000414	-0.005739	0.000365
HG03867	-0.065796	0.001977	0.128177	0.030540	-0.001462	-0.004349	0.004867	-0.001750	-0.003161	-0.000842
HG03868	-0.066011	-0.047274	0.096560	0.023110	0.004606	0.003502	-0.003017	0.002383	-0.004200	0.002754
HG03869	-0.082216	-0.016770	0.116349	0.035982	-0.002619	0.000407	-0.000120	-0.000937	0.001878	-0.000151
HG03870	-0.074202	-0.036354	0.094191	0.009977	0.000422	-0.002546	-0.000207	0.000176	0.000790	-0.003571
HG03871	-0.072657	-0.034525	0.105128	0.012986	-0.003179	-0.001610	-0.000353	0.000619	0.003384	-0.001090
HG03872	-0.076183	-0.025092	0.115067	0.014370	0.004426	0.007748	-0.000184	0.003540	0.004778	0.001260
HG03873	-0.083253	-0.008234	0.101102	0.012907	-0.004499	-0.004426	0.000416	0.004538	-0.005912	-0.002332
HG03874	-0.081810	-0.005909	0.079962	0.011385	-0.003236	-0.005620	0.002735	-0.001501	0.008123	-0.000662
HG03875	-0.069930	-0.049334	0.074243	0.000365	0.001883	-0.002959	-0.003491	0.000413	0.001267	0.000893
HG03882	-0.077175	-0.050357	0.091854	0.042918	0.008293	-0.007174	-0.000656	-0.003868	-0.003893	0.003539
HG03884	-0.070878	-0.027706	0.093783	0.008519	-0.007998	-0.001860	-0.004264	-0.005424	-0.000731	-0.001751
HG03885	-0.063077	-0.026091	0.094484	0.024827	0.005291	0.006584	0.000695	0.004423	0.004245	-0.004693
HG03886	-0.080853	-0.016266	0.100500	0.025395	-0.001478	0.004045	-0.003500	0.001087	-0.006321	-0.004864
HG03887	-0.079460	-0.030345	0.115181	0.031272	-0.003801	-0.000749	-0.001115	-0.005974	-0.007590	0.006156
HG03888	-0.078810	-0.036392	0.068624	0.018142	0.003303	-0.003455	0.001611	-0.000868	0.000481	0.003585
HG03890	-0.074989	-0.030734	0.105882	0.018400	0.001924	-0.003011	-0.002008	-0.001584	0.001712	0.003133
HG03894	-0.074395	-0.030437	0.099809	0.009755	0.000535	-0.002430	0.001019	0.003924	-0.001626	0.000594
HG03895	-0.079086	-0.017194	0.098417	0.016123	-0.000344	0.001116	0.001419	0.007624	0.000268	0.004926
HG03896	-0.078488	-0.036733	0.112920	0.009232	-0.002405	0.003498	-0.000034	-0.001467	-0.005843	0.001638
HG03897	-0.079021	-0.032500	0.081526	0.014695	0.002034	-0.003122	-0.003447	0.002555	0.000662	-0.002204
HG03898	-0.076455	-0.034231	0.099843	0.024376	0.000176	0.003643	-0.001842	0.003662	0.001711	0.003375
HG03899	-0.075684	-0.034110	0.092181	0.020210	-0.002600	0.001713	-0.002049	-0.001471	0.003933	-0.000673
HG03900	-0.080445	-0.028134	0.099196	0.024093	0.000051	-0.000008	0.001722	-0.005898	-0.003458	0.004061
HG03902	-0.081298	-0.020937	0.104027	0.013021	-0.003297	-0.001581	-0.001272	0.002488	-0.003381	-0.003323
HG03905	-0.086376	-0.004394	0.067642	0.025008	-0.005146	-0.002522	0.000259	0.000002	-0.005490	-0.002681
HG03907	-0.077722	0.021764	0.088881	0.003011	0.002766	0.007322	-0.007914	-0.000400	-0.006175	-0.002987
HG03908	-0.088129	0.000909	0.109709	0.023917	0.000425	0.004627	-0.000336	0.000899	-0.006186	-0.003745
HG03910	-0.081607	-0.014083	0.062285	0.008710	-0.003233	0.001329	-0.000391	-0.004019	-0.003574	-0.001465
HG03911	-0.081245	-0.021923	0.067192	0.021216	-0.004332	-0.005468	0.002285	-0.001236	0.001085	-0.004199
HG03913	-0.072682	-0.010149	0.055089	-0.003783	-0.000971	0.001384	-0.001118	0.000698	0.001605	-0.001167
HG03914	-0.074634	0.005900	0.072016	-0.008679	0.001270	-0.001569	-0.003853	-0.005380	-0.003669	-0.000668
HG03916	-0.075880	-0.016499	0.084416	0.019366	-0.003536	-0.005322	-0.002061	-0.004862	0.000782	-0.001472
HG03917	-0.079320	-0.023149	0.082937	0.027675	0.000201	-0.000437	0.000311	-0.001287	0.000805	-0.005066
HG03919	-0.083464	-0.011104	0.071313	0.017472	-0.004783	0.001974	-0.000404	-0.000727	-0.004620	-0.002652
HG03920	-0.083311	0.004807	0.087353	0.013139	-0.004221	-0.006923	0.000526	0.002828	-0.003279	-0.003298
HG03922	-0.084130	-0.000453	0.092659	0.017552	-0.001844	-0.003054	0.004580	-0.003285	0.002897	0.002393
HG03925	-0.080010	-0.028579	0.070689	0.020044	-0.000362	-0.004878	0.000790	0.000618	0.003286	-0.000105
HG03926	-0.075023	-0.004640	0.114161	0.029999	0.001874	-0.000862	0.001926	-0.002412	0.003255	0.005043
HG03928	-0.076941	-0.025602	0.071195	0.012969	0.002507	-0.000514	0.000129	0.001665	0.001111	0.001506
HG03931	-0.082961	-0.004044	0.060327	-0.004532	-0.004375	0.002934	-0.000961	-0.002062	-0.004655	0.002216
HG03934	-0.081250	-0.008138	0.086198	0.005116	0.001074	-0.002256	0.002113	0.001901	0.000193	0.001311
HG03937	-0.081807	-0.009091	0.108621	0.010998	-0.007743	0.000082	-0.001315	-0.000989	-0.001915	0.001410
HG03940	-0.074298	-0.006090	0.115862	0.012004	0.003319	0.002203	-0.002031	0.002488	0.004529	0.003389
HG03941	-0.074824	-0.019180	0.098724	0.023612	-0.000134	0.001675	-0.001954	-0.002197	-0.001650	0.001684
HG03943	-0.076706	-0.028402	0.083560	0.023457	-0.001522	0.001015	-0.002288	-0.001916	0.000939	0.000192
HG03944	-0.072336	-0.044877	0.088424	0.021314	-0.002607	-0.002934	0.002618	0.001695	-0.004765	0.001573
HG03945	-0.070930	-0.013948	0.110361	0.021606	0.003595	0.001334	0.000707	0.006065	0.000719	-0.003102
HG03947	-0.073665	-0.013823	0.096861	0.003758	-0.001770	0.002879	-0.001566	-0.000738	-0.000779	-0.000627
HG03949	-0.074670	-0.027826	0.104858	0.000599	-0.003655	-0.003170	0.001662	0.001060	0.005931	-0.002928
HG03950	-0.077758	-0.015668	0.120722	0.028124	-0.004519	-0.001212	-0.001792	0.004670	-0.007249	0.004389
HG03951	-0.076140	-0.028828	0.094206	0.012325	-0.002227	-0.000506	0.001414	-0.002502	0.002759	-0.001438
HG03953	-0.073384	-0.017935	0.091986	0.005929	-0.001534	-0.000964	-0.003282	-0.003316	-0.004815	-0.003079
HG03955	-0.079511	-0.020811	0.097604	0.017305	-0.004232	-0.002823	0.004231	-0.001531	0.003254	0.003535
HG03960	-0.069020	-0.027683	0.086424	0.034626	-0.000233	0.000163	-0.001776	0.003604	0.002899	-0.002127
HG03963	-0.076900	-0.022039	0.105260	0.042766	0.001063	-0.003050	0.001721	0.000220	0.003850	0.002212
HG03965	-0.071811	-0.015550	0.111287	0.037031	-0.004661	-0.005093	-0.001776	0.001192	0.003021	0.004180
HG03967	-0.076650	-0.029652	0.090755	0.013957	-0.000886	-0.005210	0.001608	-0.001062	-0.007533	0.007352
HG03968	-0.063930	-0.042805	0.084949	0.031059	0.005128	-0.001011	0.001132	-0.001925	0.000855	0.007770
HG03969	-0.082259	-0.011921	0.108820	0.047806	0.001436	-0.002151	0.002637	-0.000539	-0.000726	0.002129
HG03971	-0.075539	-0.019039	0.099637	0.016917	-0.001495	0.002239	0.000703	0.001232	-0.002850	0.002497
HG03973	-0.076496	-0.043660	0.109066	0.037380	0.000220	-0.001171	0.003499	-0.002008	0.002955	0.005278
HG03974	-0.082411	-0.037968	0.086371	0.024276	-0.001358	0.001282	-0.000623	-0.000098	-0.002055	0.004928
HG03976	-0.081022	-0.036660	0.110544	0.025706	-0.000938	-0.000626	-0.001842	0.002692	0.007608	-0.001599
HG03977	-0.065175	-0.011291	0.111167	0.028969	0.003124	-0.001737	0.001314	0.006803	0.005219	-0.002831
HG03978	-0.068896	-0.012053	0.111470	-0.000214	-0.004175	-0.001033	-0.003038	-0.001324	0.006073	0.000275
HG03985	-0.075638	-0.027248	0.103240	0.054776	0.000659	-0.003436	0.002063	0.002182	0.007296	0.003222
HG03986	-0.074093	-0.034800	0.088794	0.006929	-0.000197	-0.001421	0.000315	-0.000813	0.001540	0.001602
HG03989	-0.073257	-0.020700	0.080662	0.025858	-0.000762	0.004716	0.000152	0.005774	-0.002185	0.002433
HG03990	-0.072944	-0.037020	0.088032	0.014770	-0.004582	0.000170	0.002733	0.001955	0.000595	0.000974
HG03991	-0.077462	-0.016139	0.108819	0.019436	-0.006321	0.006708	-0.002994	0.001396	-0.002233	-0.000649
HG03995	-0.068820	-0.014055	0.110911	0.024158	0.002671	0.002736	0.000797	0.009856	0.004818	0.002107
HG03998	-0.072382	-0.029135	0.100897	0.010464	-0.002656	-0.001321	0.000652	0.006116	-0.004719	-0.002553
HG03999	-0.078543	-0.042046	0.102686	0.024436	-0.002930	-0.000557	0.000646	0.004383	-0.000138	0.003291
HG04001	-0.079261	-0.001792	0.100028	0.011921	-0.003160	-0.001841	-0.004566	-0.005699	0.002431	-0.002359
HG04002	-0.076028	-0.045324	0.100203	0.036658	-0.002939	0.000193	0.005416	-0.001111	0.000994	-0.004569
HG04003	-0.079057	-0.040281	0.080449	0.024499	-0.002235	-0.001456	0.002785	-0.001380	-0.002311	-0.001972
HG04006	-0.078355	-0.029029	0.091614	0.017582	-0.003657	0.005553	-0.004519	0.003256	0.003027	0.003592
HG04014	-0.074021	-0.017509	0.083571	0.009273	0.004103	0.000804	0.000744	0.001479	-0.005170	0.002893
HG04015	-0.086054	-0.001234	0.095159	-0.000721	-0.001745	0.001734	-0.000904	0.001348	-0.000283	-0.000789
HG04017	-0.078473	-0.019356	0.121523	0.030350	-0.000984	0.000913	0.002141	0.004392	0.001223	0.002947
HG04018	-0.078848	-0.040335	0.082684	0.010487	-0.005103	-0.001666	-0.001615	0.001419	-0.000533	-0.000985
HG04019	-0.070445	-0.028666	0.117538	0.009993	-0.002330	-0.000255	-0.001355	0.005673	0.003377	-0.004446
HG04020	-0.073748	-0.046845	0.053535	-0.003379	-0.006522	-0.001340	-0.000770	0.002037	-0.001729	-0.000019
HG04022	-0.079508	-0.019288	0.096287	0.018092	-0.004618	0.005082	-0.003674	-0.004192	-0.001234	0.000962
HG04023	-0.079621	-0.029184	0.111533	0.036462	0.003688	-0.000841	0.005330	0.001479	-0.001738	0.000941
HG04025	-0.083764	-0.003465	0.096659	0.012529	-0.000745	0.000668	-0.000758	0.001424	-0.004694	-0.002836
HG04026	-0.074794	-0.002856	0.127378	0.030056	-0.002242	0.002055	0.002531	-0.001385	0.005416	-0.003232
HG04029	-0.070185	-0.016555	0.109016	0.010659	-0.000446	0.002824	-0.001750	0.001369	0.002304	0.003825
HG04033	-0.077476	-0.021147	0.079948	0.047107	0.000598	0.002413	-0.001378	-0.000340	0.004919	-0.001690
HG04035	-0.080094	-0.001953	0.096744	0.007619	0.001557	-0.001864	0.000190	0.001653	-0.003262	-0.002121
HG04038	-0.081594	-0.019167	0.099181	0.021382	-0.000458	0.004305	0.000131	-0.004919	-0.002415	0.002920
HG04039	-0.077058	-0.024823	0.092337	-0.002735	-0.007652	-0.002978	0.000769	-0.004749	-0.004733	-0.005184
HG04042	-0.073649	-0.042324	0.073299	0.020221	-0.000648	-0.000446	0.000211	-0.000938	0.001927	0.000013
HG04047	-0.076855	-0.009094	0.130351	0.005875	-0.005046	-0.000749	-0.004881	-0.001457	0.001109	-0.000741
HG04054	-0.069572	-0.028146	0.106017	0.021227	0.000043	0.002151	-0.000078	-0.000799	-0.001360	-0.004324
HG04056	-0.076880	-0.027721	0.117749	0.029449	-0.003926	0.007313	-0.002415	0.003648	-0.003467	0.000924
HG04059	-0.064963	-0.045074	0.101446	0.017349	-0.003544	-0.001394	-0.000829	-0.003187	0.002367	0.002261
HG04060	-0.075772	-0.023952	0.085763	0.006883	0.000617	-0.001506	-0.001334	0.001494	-0.004316	-0.000530
HG04061	-0.069142	-0.015807	0.089941	0.016366	-0.002271	-0.002231	0.000755	-0.000133	0.001422	-0.000170
HG04062	-0.079953	-0.012304	0.067671	-0.013513	-0.000302	-0.003158	-0.000062	-0.002041	-0.005258	-0.000975
HG04063	-0.071836	-0.033129	0.115323	0.040430	0.002001	0.003034	0.002038	0.000953	0.000380	0.001144
HG04070	-0.066176	-0.029101	0.111036	0.004066	-0.002969	-0.000737	0.001227	-0.001702	-0.004944	-0.000483
HG04075	-0.076985	-0.020064	0.090171	0.004291	-0.001298	-0.002697	-0.000633	0.000898	-0.000875	0.002170
HG04076	-0.069357	-0.016691	0.116288	0.028758	0.003254	0.000604	-0.000445	0.000975	0.003924	0.003720
HG04080	-0.076459	-0.047835	0.098622	0.022720	0.000127	-0.001015	-0.000190	0.000862	0.001515	-0.000206
HG04090	-0.070069	-0.039476	0.086371	-0.004627	0.002128	0.000932	-0.002948	-0.001073	-0.003350	-0.000480
HG04093	-0.078512	-0.027093	0.097616	0.014860	0.003077	0.004983	-0.001715	0.000827	-0.000190	0.001178
HG04094	-0.081117	-0.007873	0.116058	0.013956	0.003260	0.003043	0.000301	-0.000511	0.003368	0.003064
HG04096	-0.072713	-0.023364	0.126492	0.045097	0.002741	-0.001168	0.005002	0.004524	0.001934	0.005809
HG04098	-0.079223	-0.030717	0.094958	0.010653	-0.002033	0.005474	0.000942	0.006220	0.000832	0.003594
HG04099	-0.075003	-0.035754	0.082857	0.022791	-0.002235	-0.010592	-0.000977	0.000407	-0.001194	-0.000302
HG04100	-0.070873	-0.029158	0.102683	0.022758	0.002556	-0.007037	-0.000090	-0.000571	-0.004342	0.000193
HG04106	-0.071195	-0.042804	0.093206	0.012080	0.000513	-0.001655	-0.002369	-0.000957	0.000689	-0.000049
HG04107	-0.078788	-0.042986	0.074923	0.001882	-0.003215	-0.000050	-0.000538	0.000661	-0.003568	-0.000268
HG04118	-0.076799	-0.010492	0.087157	-0.002675	-0.003855	0.000285	-0.002360	0.001103	0.000586	-0.000904
HG04131	-0.072064	-0.011111	0.077168	0.012578	0.002421	-0.001987	0.001530	0.001372	0.001706	0.003379
HG04134	-0.077773	-0.018730	0.061234	0.005477	-0.001814	-0.000911	-0.000002	-0.000358	0.001658	-0.001674
HG04140	-0.079124	-0.012708	0.093881	0.009227	-0.007043	0.001986	0.001805	0.000688	0.001448	-0.000663
HG04141	-0.075600	-0.025103	0.072543	0.034631	0.005276	0.000414	-0.004002	0.000054	0.004038	-0.012467
HG04144	-0.078396	-0.008978	0.081896	-0.004333	-0.000201	-0.002569	0.000020	-0.001925	-0.001971	-0.001854
HG04146	-0.076524	-0.013310	0.088759	0.020332	0.001587	0.001760	-0.002638	0.003962	-0.000110	-0.002636
HG04152	-0.077497	0.001203	0.115320	0.008667	-0.004584	0.000003	-0.001690	-0.000751	-0.002641	-0.006507
HG04153	-0.085982	-0.004548	0.096250	0.001694	-0.007963	-0.000790	-0.000651	0.001846	0.000800	0.001499
HG04155	-0.080044	-0.002511	0.070309	-0.002523	-0.005968	-0.005415	-0.001381	-0.004733	0.000197	0.002288
HG04156	-0.070373	-0.040604	0.058515	0.026170	-0.002546	-0.005731	0.002522	0.002314	0.004394	-0.006637
HG04158	-0.071217	-0.008873	0.087341	0.007130	0.002720	0.000838	0.002725	0.003988	-0.001272	0.001746
HG04159	-0.077479	-0.015462	0.093397	-0.002752	-0.001380	0.000358	0.003233	-0.001008	0.005752	0.001838
HG04161	-0.088637	0.032211	0.085708	-0.017729	-0.001827	0.001240	0.000212	-0.002864	0.001944	-0.003464
HG04162	-0.083011	0.001402	0.065323	-0.002327	-0.004796	0.002726	-0.000259	0.005234	-0.001639	0.002090
HG04164	-0.074528	-0.044409	0.093699	0.028432	0.000511	0.000252	-0.001350	-0.003301	-0.000461	-0.003945
HG04171	-0.081411	0.011097	0.078909	0.035079	-0.002186	-0.004805	0.001708	-0.002501	0.002366	-0.000229
HG04173	-0.074490	-0.024605	0.109205	0.019864	-0.005412	-0.002007	-0.000793	0.000267	-0.001022	-0.001390
HG04176	-0.084177	0.004025	0.080456	0.014805	-0.002606	0.000434	0.001500	0.003230	-0.002378	-0.001330
HG04177	-0.088488	-0.012396	0.096611	0.034215	-0.005919	0.003807	0.000041	0.002557	0.003270	-0.003903
HG04180	-0.084567	-0.016751	0.098507	0.028122	-0.003782	-0.000943	-0.000733	0.002498	0.003348	-0.001713
HG04182	-0.062598	-0.006394	0.073045	0.014328	-0.002056	0.004162	0.001985	0.005685	0.002968	0.004835
HG04183	-0.074320	0.015462	0.070853	-0.004007	0.002763	-0.002132	0.002460	-0.001531	0.003009	-0.000582
HG04185	-0.079608	-0.035727	0.103157	0.019498	-0.000539	0.000217	-0.000319	-0.001409	-0.002011	-0.002247
HG04186	-0.076092	-0.028473	0.095075	0.025362	-0.001166	0.000359	0.000757	-0.001550	-0.001464	-0.002331
HG04188	-0.071902	-0.017517	0.058488	0.000302	-0.000264	-0.004930	-0.002785	-0.002445	0.001851	-0.002089
HG04189	-0.078023	-0.018781	0.073128	0.012320	0.005437	-0.001684	0.003033	-0.003552	0.003248	-0.003445
HG04194	-0.079819	-0.011354	0.080539	-0.002668	-0.003558	0.000349	-0.000617	0.003194	0.001675	0.002937
HG04195	-0.084298	0.008158	0.100050	0.005908	-0.003850	0.001264	-0.001137	-0.001122	-0.000196	0.000467
HG04198	-0.084685	-0.039668	0.106550	0.024012	-0.006374	0.004334	-0.002083	-0.004058	0.007201	-0.004221
HG04200	-0.064155	-0.038774	0.088729	0.008025	-0.001404	-0.002145	-0.002227	-0.000202	-0.000286	-0.000664
HG04202	-0.076355	-0.020703	0.109108	0.031564	-0.002386	-0.001250	-0.002686	-0.000638	-0.000065	-0.003832
HG04206	-0.068763	-0.024227	0.105557	0.019633	-0.005399	-0.001786	-0.001407	0.002038	-0.003279	-0.001118
HG04209	-0.077893	-0.012488	0.121255	0.014550	-0.000113	0.001326	0.000867	-0.002580	-0.006959	-0.005843
HG04210	-0.075465	-0.011422	0.096116	0.015016	-0.001343	0.003085	0.003061	-0.001783	-0.003749	0.003029
HG04211	-0.074474	-0.024399	0.079637	0.024901	-0.006884	-0.005197	-0.006231	-0.004066	-0.003109	-0.002124
HG04212	-0.074805	-0.028582	0.104352	0.023184	-0.000561	-0.004005	-0.000806	-0.002776	-0.002869	-0.002709
HG04214	-0.084924	-0.022506	0.107073	0.017482	0.000821	0.007470	-0.003156	-0.002521	-0.001375	-0.003630
HG04216	-0.076172	-0.014905	0.089507	0.019168	-0.003353	-0.001879	0.001236	0.001582	0.003026	-0.000492
HG04219	-0.076942	-0.045404	0.100102	0.033637	0.002569	-0.002480	0.004602	-0.001120	0.003768	0.002412
HG04222	-0.071126	-0.034429	0.110572	0.035338	0.003642	-0.004565	0.002434	0.000866	0.002781	0.000609
HG04225	-0.079991	-0.015364	0.088982	0.014809	-0.001331	0.002172	-0.002352	0.002441	-0.008331	-0.000647
HG04227	-0.075966	-0.007971	0.088580	0.000289	0.001617	-0.000311	-0.002147	-0.000686	-0.003281	-0.003420
HG04229	-0.085579	-0.023684	0.097588	0.004033	-0.002628	0.006189	-0.000732	-0.000718	-0.007766	-0.000209
HG04235	-0.067054	-0.027759	0.087359	0.023031	0.001145	0.006807	-0.003252	0.003820	-0.002156	-0.005405
