#IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
HG03760	-0.0110297	-0.0112097	0.0436174	0.0143691	0.00149266	0.00199435	0.000203326	-0.00102639	-0.00194602	0.000343895
HG03762	-0.011853	0.0029452	0.0265551	0.000759574	0.00144759	-0.00100814	0.00183017	-0.000807335	0.000262778	0.00224681
HG03765	-0.0120406	-0.00433483	0.00909761	0.00708265	0.00150887	0.00168164	-0.000432531	-0.000976956	-0.000819756	-0.0027762
HG03767	-0.0110904	-0.0105622	0.0219865	0.00525721	0.000886461	-0.000577577	-0.00320546	0.00233756	-0.000269579	0.00267826
HG03770	-0.0102363	-0.00379566	0.0462222	0.0101139	0.00179425	0.00232283	-0.00427515	0.00101842	-0.000505527	-0.000187314
HG03771	-0.0123491	-0.00380051	0.0385272	0.00638799	-0.0003698	-0.00400655	-0.00372361	0.00141046	0.000988803	0.00134953
HG03772	-0.011583	-0.00603283	0.0492321	0.0165168	0.00129141	-8.45513e-05	0.000252254	0.00195657	-0.000215392	-0.000478744
HG03773	-0.0113692	-0.00626242	0.0382954	0.00805557	0.000393968	-0.00295839	-0.000113493	0.00181073	0.00154608	0.00195239
HG03774	-0.0102075	-0.00878254	0.0381536	0.00595817	-0.000252789	-0.00137745	-0.00180422	0.000383016	-0.00129748	0.00308714
HG03775	-0.0105124	-0.00783408	0.0422703	0.0167095	0.000515581	0.000759846	0.00189449	-0.00136746	0.00310094	0.00052564
HG03777	-0.0112051	-0.00680239	0.0413026	0.0177083	-0.000228983	-0.000853077	-0.000669117	0.000835485	-0.000280425	-0.00113252
HG03778	-0.0108625	-0.00612674	0.0381381	0.0213182	0.00186257	-0.00123564	-0.000957896	-0.00228826	0.00220292	-4.21152e-05
HG03779	-0.0111689	-0.00626089	0.0405224	0.00949982	0.00072289	-0.00575458	-0.00307141	-0.000427418	0.0022302	0.000279264
HG03780	-0.0123375	-0.0102885	0.0349077	0.0146431	0.000278475	0.00309628	0.00218923	-0.00085684	0.00161592	-0.000778354
HG03781	-0.00966808	-0.0082079	0.0369126	0.0144085	-0.000707806	0.00123827	-0.000990661	0.000270138	-0.00222389	0.00143655
HG03782	-0.0097408	-0.00858677	0.0350306	0.00489663	8.98096e-05	-0.00124538	-0.00150757	-0.0022921	0.000834134	0.00116684
HG03784	-0.0115712	-0.00645018	0.045016	0.0230068	0.000767518	0.00147216	0.00101153	-0.000759228	0.000223215	-0.00196697
HG03785	-0.0108865	-0.00232621	0.0525362	0.0141538	0.00116321	-0.000940097	-0.000679469	0.00265248	0.00304547	0.000605549
HG03786	-0.0124436	-0.00228344	0.0462617	0.00983526	-0.000547911	-0.00155603	0.00153844	-0.00123372	-0.00149582	-0.00155647
HG03787	-0.0107077	-0.00511812	0.0473862	0.00618432	8.14328e-05	-0.00103467	-0.00182566	-0.00167757	0.00111935	0.00238114
HG03788	-0.0114908	-0.00802544	0.0450695	0.0123814	0.00036129	0.00282084	-0.00422937	7.09481e-05	-0.00151765	0.00113477
HG03789	-0.0114563	-0.00440992	0.0381082	0.00231028	-0.00211017	-0.00175032	-0.00023595	0.000730307	0.000590705	0.0034822
HG03790	-0.0115344	-0.0100383	0.0348619	0.0070445	-0.000856701	-0.000977475	0.000323502	0.00123733	-0.00021991	0.000675799
HG03792	-0.0102567	-0.00916644	0.0375516	0.0077818	-8.69456e-05	-0.000701873	-0.00291871	-0.00116459	0.000804076	0.000685996
HG03793	-0.0113129	0.0058943	0.0384427	0.0181087	-0.00396649	-0.00448353	-0.00590578	-0.00035781	0.00112567	0.00369873
HG03796	-0.0111972	0.00111415	0.0357165	0.00377031	0.00328885	0.000507523	0.00222289	0.00105294	0.00111129	-0.000955034
HG03800	-0.0119768	-0.00102499	0.0444406	0.0156169	0.00141171	0.00108878	0.00225715	0.00143754	-0.00150187	-0.000175409
HG03802	-0.0129371	0.00173537	0.0323532	0.0092726	-0.00104265	0.000502418	-0.00463193	0.000929844	0.00171908	0.00051243
HG03803	-0.0115623	-0.00178307	0.0391539	0.000661587	0.0003906	-0.000273893	-0.000553959	0.00252735	0.00117872	0.000353942
HG03805	-0.0109756	0.00400364	0.0316888	0.00199379	0.00078081	0.00259673	0.000923319	2.20739e-05	-0.000976011	-0.000466329
HG03808	-0.0106309	0.00111006	0.0237855	-0.0054319	-0.0021411	0.000235267	-0.00106803	-0.00384713	0.000518961	0.0041834
HG03809	-0.0115719	0.00121461	0.0387573	0.00763498	-0.00067077	-0.00105803	-0.00037376	-0.000237414	-0.000311534	0.000292101
HG03812	-0.0105162	-0.00116385	0.0331339	0.000183359	0.00104992	0.00126852	0.000773734	-0.00160348	0.000552579	-0.00126947
HG03814	-0.0123556	0.00424795	0.0303011	0.0100685	0.000804188	-0.0014837	0.000172163	0.00206805	-0.00117581	-0.000140627
HG03815	-0.0121435	0.00310426	0.0234989	0.00636883	-0.00132355	-0.0017881	-0.00390161	-0.00083636	-0.00252385	0.00103275
HG03817	-0.010729	-0.00977594	0.0329684	0.0112181	-0.00130884	0.000580203	-0.000588813	0.00154247	0.000398359	0.00382383
HG03821	-0.0111568	0.000390909	0.0395212	0.014627	-0.00133472	-0.000528812	0.00217879	0.00251875	-0.00408846	-0.00139373
HG03823	-0.0118779	-0.00148162	0.0349498	0.00291411	0.00101414	-0.000593094	-0.00312234	-0.0015765	-0.00192693	0.000858013
HG03824	-0.011433	0.00430051	0.0281535	0.0032211	-0.0022331	0.000580832	-0.0025316	-0.0012289	0.000861555	0.0015277
HG03826	-0.0112418	-0.00116907	0.0334934	0.00956573	-0.000981305	0.00262471	-0.00328521	-0.000748029	-0.00133444	-0.000739834
HG03829	-0.012237	-0.00602011	0.0291966	0.0110191	-0.00113721	-0.00033755	-0.00149885	0.00327312	0.00393045	0.00037891
HG03830	-0.0117627	0.00309105	0.0201176	-0.000810741	0.00186622	0.00364656	0.000611819	0.000832014	0.000426088	0.00221347
HG03832	-0.0124935	0.00346489	0.0373025	0.00607948	0.00247311	0.00256527	-0.00176572	0.00195452	-0.00170935	0.00184391
HG03833	-0.0124168	-0.0026523	0.0305741	0.0103805	0.00139873	0.00189343	-0.00296017	-0.000490306	-9.39876e-05	0.000138231
HG03836	-0.0119679	-0.00724903	0.0494827	0.0039807	0.000931462	-0.00112027	-0.00274574	0.000269563	0.00162749	-0.000179923
HG03837	-0.0113807	0.00221986	0.0317438	0.0164792	0.00168569	0.00166365	-0.00133864	-0.000386536	0.00424751	-0.000136368
HG03838	-0.0113611	-0.00697231	0.058591	0.0165238	8.70535e-05	0.000736773	-0.00144035	0.000830264	-0.000833964	-0.000344202
HG03844	-0.0117214	-0.00798643	0.0357989	0.0127231	0.00148838	0.000643189	-0.000986006	0.00393514	0.0029882	1.40773e-05
HG03846	-0.0113432	-0.00544639	0.0376598	0.00557245	0.000963049	0.0019114	-0.00138933	-0.00271398	-0.00239403	0.00233609
HG03848	-0.0103922	-0.00511799	0.0345837	0.0155238	5.92195e-05	0.00123996	0.0023986	0.000617804	-0.0021366	-0.00193326
HG03849	-0.00873071	-0.00753373	0.0444758	0.0271486	-0.00205975	0.00382403	0.00250944	-0.00202978	-0.00189037	-0.00151704
HG03850	-0.0119144	-0.00972019	0.0391891	0.0224676	0.000508322	-0.000408907	-0.000587096	-0.000665874	0.000412212	-0.00155973
HG03851	-0.0121561	-0.0063332	0.0294936	0.00499986	0.00285477	-0.000220975	0.000505708	-0.00227565	0.00142788	-0.000251645
HG03854	-0.0119624	-0.0046791	0.0461347	0.0245485	0.00154768	0.00265611	0.00198757	0.00133816	-0.00137624	-0.00033183
HG03856	-0.0105827	-0.00282807	0.0401126	0.024367	-0.00196931	0.000323607	-0.000642932	-0.00198521	0.0017053	0.00165511
HG03857	-0.0128734	-0.000338279	0.0340877	0.0171843	-0.000105583	0.00331017	-0.000931275	1.45212e-05	0.000931246	0.000249756
HG03858	-0.0116114	0.000718787	0.0357249	0.0156255	-0.000791797	-0.000465511	5.04142e-05	0.00215287	0.00193169	-0.0013118
HG03861	-0.0111485	-0.00636765	0.0428083	0.0237165	9.33728e-05	0.000989532	0.00108079	-0.000930622	-0.000326798	0.000264021
HG03862	-0.0111248	-0.00793255	0.0356048	0.00760403	-0.00254117	-0.000740708	0.00182223	-0.00133815	0.0029124	-0.00101191
HG03863	-0.0112782	-0.00342782	0.042027	0.00989342	0.00238154	0.000314688	-0.00413052	-0.00128385	-0.00237616	0.00165138
HG03864	-0.0115113	-0.00850287	0.0435078	0.00896584	0.00239818	9.76661e-06	-0.00260775	0.000896043	0.000813928	0.000452702
HG03866	-0.0116004	-0.00717544	0.0400135	0.00795853	0.000912438	0.0010031	-0.000144017	-0.0018545	-0.00117567	0.00088386
HG03867	-0.00989129	0.000461697	0.0501849	0.019002	0.00131305	0.00254785	0.00160686	-0.000285609	-0.00385025	0.00171683
HG03868	-0.00951925	-0.0119771	0.0362463	0.0148995	-0.00153937	-0.00174103	0.00115106	-0.00194628	0.00199131	-0.00121754
HG03869	-0.0122121	-0.00344967	0.0450013	0.0203805	0.000877496	-0.000798444	-0.00140292	5.08164e-05	-0.00128004	0.00160752
HG03870	-0.0110912	-0.00932362	0.0367142	0.00695514	0.000171688	0.000385118	-0.00142771	0.000742272	0.00115345	0.00165313
HG03871	-0.0110242	-0.0081169	0.0379311	0.00792761	0.00105012	0.00100345	-0.00172959	0.00232789	0.00108228	0.000219902
HG03872	-0.0112918	-0.00580966	0.046414	0.00938223	-0.00137009	-0.00350658	0.00292256	0.00066773	0.000601743	-0.000720693
HG03873	-0.0120674	-0.00222138	0.0376141	0.0093099	0.00195062	0.00205872	-0.00163764	-0.00349203	0.00192712	0.00100904
HG03874	-0.0123743	-0.000770121	0.0299825	0.00862709	0.00151291	0.00316635	0.000359915	0.00316374	0.000471349	-0.00124409
HG03875	-0.0104921	-0.0133021	0.0294738	0.00364822	-0.000966345	-0.0011386	-0.00149469	-0.000356816	0.000852593	-0.00221479
HG03882	-0.011546	-0.012501	0.0363056	0.0231913	-0.00300385	0.00328704	-0.00139403	-0.0022371	-0.00246211	-0.000769545
HG03884	-0.0106772	-0.00675153	0.037606	0.00772603	0.00210351	0.00182911	-0.00447174	-0.000412409	-0.000423666	0.000160977
HG03885	-0.00996327	-0.00667864	0.036733	0.0143756	-0.00178758	-0.0038555	0.0025465	0.00120931	0.00239513	0.00146224
HG03886	-0.0119592	-0.0044625	0.0404289	0.0149439	-0.000345421	-0.00284191	-0.00225489	-0.0046635	0.00247721	0.00379411
HG03887	-0.0120899	-0.00715879	0.0427023	0.0168707	0.00198042	-0.00138661	-0.00273833	-0.00238086	-0.00315393	-0.00286486
HG03888	-0.0118864	-0.00961339	0.0247878	0.0106476	-0.00183861	0.00242714	0.000779493	-0.00129852	-0.00217009	-0.000934895
HG03890	-0.011221	-0.00769313	0.040438	0.0131117	-0.00117938	0.000558814	-0.00184567	-0.000403482	-0.000813487	-0.00224659
HG03894	-0.0108048	-0.00871417	0.0379575	0.00779234	-0.00102917	0.000752803	0.00130152	-0.00203122	-0.000347172	-0.00094445
HG03895	-0.0119848	-0.00480531	0.0382899	0.0114076	0.000965979	-0.000318284	0.00440314	-0.00286974	0.00249152	-0.00160265
HG03896	-0.0112729	-0.00974539	0.0450054	0.00799914	0.00134758	-0.00102809	-0.00102688	-0.0031977	-0.00214464	0.000583944
HG03897	-0.0117858	-0.00829229	0.0339322	0.0114691	-0.000378078	0.00104659	-0.00136296	-0.001415	0.00338109	0.000906839
HG03898	-0.0119169	-0.00808381	0.0397124	0.0154667	0.000460479	-0.00233976	0.000820106	-0.00138611	0.000790579	-0.000758378
HG03899	-0.0111948	-0.008735	0.0370486	0.0128542	0.000434286	-0.000965412	-0.000410428	0.00179597	0.0014742	-0.00115817
HG03900	-0.0116736	-0.00652723	0.0343959	0.0128838	-0.001002	-0.000317924	-0.00170271	-0.00119101	-0.00413584	-0.000520308
HG03902	-0.0118078	-0.00574086	0.0387275	0.00767245	0.00143931	0.00164801	-0.000269091	0.000665596	0.00139083	0.00162111
HG03905	-0.0132703	-0.00177606	0.0230198	0.0129887	0.0012092	0.000811132	-0.00143065	-0.0019998	9.53778e-05	0.0016628
HG03907	-0.0114885	0.00676086	0.032578	0.00392715	-0.00168773	-0.00422378	-0.00534047	-0.00413849	0.00254921	0.00234793
HG03908	-0.013103	0.00127612	0.0406415	0.0122941	0.000927392	-0.00290357	0.00111444	-0.00240338	-0.00035817	0.00287995
HG03910	-0.0122245	-0.00260911	0.0258968	0.00740494	0.00111753	-0.0011462	-0.0013256	-0.00080718	-0.00104516	0.00158017
HG03911	-0.0120633	-0.00512568	0.0277982	0.0110978	0.00231987	0.00368783	-0.000898099	0.000888567	-0.00158822	0.0038791
HG03913	-0.0106571	-0.00212371	0.0234951	0.00115113	-0.000125401	-0.00173479	0.000501805	0.00064544	0.00189019	0.000750041
HG03914	-0.0115763	0.00270213	0.0286685	-0.000919728	-0.000409641	0.000986214	-0.00399918	0.00060227	-0.00103506	0.000386184
HG03916	-0.0111656	-0.00382231	0.0340477	0.0134773	0.001049	0.00213032	-0.00280925	-0.000932899	0.000577324	0.00156619
HG03917	-0.0121629	-0.00639894	0.0312238	0.0159344	0.000313234	1.55319e-06	1.09523e-05	0.000236061	0.000607689	0.00178071
HG03919	-0.0124157	-0.00369382	0.0272018	0.0110352	0.00225068	-0.00217484	-5.50443e-05	0.000637656	0.000629944	0.00203709
HG03920	-0.0127706	0.00161641	0.0323815	0.00969486	0.00217974	0.00449389	-0.00143658	-0.000851179	0.00148767	0.00279941
HG03922	-0.0128933	0.000333075	0.0367043	0.0118402	0.000724159	0.00130585	0.00165685	0.00201392	-0.00389353	-0.000307024
HG03925	-0.01186	-0.00792481	0.0276986	0.0108984	-0.000424354	0.00182015	0.00201609	0.00160684	-0.000688202	-0.00085852
HG03926	-0.0110434	-0.000156085	0.0437255	0.0181825	-0.00137147	0.000600779	0.00134598	0.00144952	-0.00208502	-0.00262572
HG03928	-0.0117615	-0.00636407	0.0261091	0.00790808	-0.000724647	-0.000577823	0.000935169	0.000645864	0.00167534	-0.00160729
HG03931	-0.0126275	-0.000945215	0.0262878	0.0015195	0.0020423	-0.00128518	-0.00171866	-0.00248939	-0.000487438	0.000407189
HG03934	-0.0120385	-0.00178964	0.0360048	0.00643773	-0.000588256	0.000886908	0.00228175	3.78005e-05	-0.0014693	-0.00156332
HG03937	-0.012222	-0.00193179	0.0421779	0.0086685	0.00337825	-0.000560839	-0.00122497	0.000680743	0.000615789	-0.000685807
HG03940	-0.0110049	-0.00136654	0.0434528	0.0100028	-0.00141096	-0.00168267	0.00175159	0.000257024	0.00411041	-0.00321328
HG03941	-0.0113834	-0.00524038	0.0381249	0.0151499	0.000340528	-0.000633086	-0.00122319	-0.00175528	-0.000100477	0.000113134
HG03943	-0.0110318	-0.00579501	0.0343726	0.014358	0.00110217	-9.97835e-07	-0.000506365	0.00172081	0.00270721	-0.000855717
HG03944	-0.0111303	-0.00995664	0.0329914	0.0111917	0.0013681	0.000954076	0.00116138	-0.00140487	-0.000930565	0.000240566
HG03945	-0.0109379	-0.00377523	0.0420654	0.0129066	-0.0016436	0.000935719	0.00358788	-0.000610723	0.00273257	0.00256426
HG03947	-0.0112027	-0.00332563	0.0377945	0.00421929	0.000885766	-0.00199689	-0.000438262	0.00133173	0.000888248	-0.000246527
HG03949	-0.0113477	-0.00562085	0.0408899	0.00435938	0.00128016	0.00230699	0.000384749	0.0019389	0.0026512	0.000941229
HG03950	-0.0114566	-0.00355764	0.0466027	0.0169937	0.00175893	0.00124249	0.0006768	-0.00581795	-9.68895e-05	-0.00245615
HG03951	-0.0107434	-0.00714672	0.0371807	0.00793935	-9.1955e-05	0.000149551	1.46562e-05	0.00271484	0.000323369	0.00135226
HG03953	-0.0112809	-0.00375792	0.0357207	0.00581935	0.000832988	-0.000270583	-0.00431713	-0.00143771	-0.000388671	0.00202804
HG03955	-0.0117344	-0.00551259	0.0388156	0.0115915	0.00287214	0.00163421	0.00142528	0.000731645	-0.00249687	-0.00269288
HG03960	-0.0108919	-0.00763082	0.0324006	0.0201259	-9.36203e-05	0.000951283	0.00168561	-0.00179767	0.0034611	-0.000119914
HG03963	-0.0114047	-0.00548897	0.0409534	0.0226707	-0.000723926	0.00127238	0.00134351	-6.52778e-05	-0.000999633	-0.00182687
HG03965	-0.0106515	-0.00406561	0.0425862	0.0216478	0.0020664	0.00137843	0.00124455	-0.00050401	-0.000406471	-0.00457311
HG03967	-0.0112296	-0.00723181	0.036582	0.00959584	0.000410054	0.00212582	-0.000726637	-0.00441583	-0.00367838	-0.00155129
HG03968	-0.00924527	-0.0105679	0.0325223	0.0168336	-0.00231001	0.000736648	-0.000240837	-0.000103284	-0.0021352	-0.00323448
HG03969	-0.0122404	-0.00366283	0.0392404	0.0239883	-0.000995546	0.00133056	0.00238248	-0.000807504	-0.00142914	-0.000884199
HG03971	-0.0111078	-0.00419558	0.0371871	0.0105211	0.000766611	0.000644774	0.000152103	-0.00259693	0.000107411	0.000411907
HG03973	-0.0118392	-0.0104494	0.0416605	0.0220244	0.000675526	0.000758302	0.00124408	0.00204443	-0.00294344	-0.00167539
HG03974	-0.0124232	-0.00911575	0.0348876	0.0147361	0.00126578	-7.39584e-05	0.000730887	-0.00144411	-0.00114463	-0.00213387
HG03976	-0.0117196	-0.00961716	0.0396185	0.0156648	0.00129231	0.0014053	0.00178964	0.00345364	0.00282706	-0.00199688
HG03977	-0.00970034	-0.0034991	0.0416586	0.0169821	-0.00240027	0.000291147	0.00379898	0.00130359	0.00192141	0.000597688
HG03978	-0.0106177	-0.00358009	0.0426744	0.00522266	0.000977958	-7.00511e-05	-0.00121394	0.00299166	0.00208165	-0.0013926
HG03985	-0.0116949	-0.0069126	0.0375406	0.0288396	0.000529977	0.00126612	0.00317792	0.00205725	0.000313766	-0.00241492
HG03986	-0.0110899	-0.00937103	0.0350672	0.00415741	0.000865495	0.000959228	0.000634364	0.00163616	0.00154404	-0.000242445
HG03989	-0.0112642	-0.00578552	0.0304652	0.0148541	0.00100448	-0.00235342	0.0014808	-0.00169167	0.000952042	-0.00172348
HG03990	-0.0107888	-0.00943678	0.0331497	0.0096518	0.00100598	0.000271026	0.00124382	0.000805012	-0.000407804	4.63375e-05
HG03991	-0.0120748	-0.00307876	0.040745	0.0119785	0.0027435	-0.00300462	-0.000283001	-0.0018254	0.000866659	-0.000616502
HG03995	-0.00997572	-0.00270617	0.0401696	0.0152632	-0.0015051	-0.00239902	0.00506894	-0.00191667	0.00377558	-0.00240236
HG03998	-0.0102134	-0.00786481	0.0381574	0.00830299	0.000406014	0.000408541	0.000125535	-0.00336292	0.00215357	0.000874896
HG03999	-0.0122674	-0.0110327	0.0415439	0.0156536	0.00148958	-0.000551362	0.00233914	0.000720072	0.00136253	-0.00185273
HG04001	-0.0116986	-0.000507231	0.0389963	0.0098702	0.000961501	0.00107217	-0.00468335	0.00316624	0.000755489	-1.60849e-05
HG04002	-0.010842	-0.010773	0.0382355	0.0193548	0.00193742	-0.0011044	0.00185006	0.00308336	-0.00100616	0.0032921
HG04003	-0.011492	-0.0104227	0.0319527	0.0142924	0.00113082	0.00016267	0.00123586	0.000227541	-0.000803172	0.00202359
HG04006	-0.011965	-0.00750694	0.0345169	0.0102609	0.00198066	-0.00293106	0.000167665	-0.000409235	0.00169194	-0.00249116
HG04014	-0.0108755	-0.00420342	0.0304412	0.00666554	-0.00144216	-0.000971316	-0.000214989	-0.00196846	-0.00195894	0.00015198
HG04015	-0.01266	0.000448583	0.0384616	0.00425633	0.000657713	-0.000307028	0.000221968	0.00132121	0.00209434	0.00112324
HG04017	-0.0117613	-0.00386692	0.0439244	0.0178322	0.00119814	-0.000342943	0.00333993	-0.000752367	0.00087836	-0.00142195
HG04018	-0.0118846	-0.00996454	0.0333441	0.00952234	0.00250828	0.000771012	0.000970818	-0.0013348	0.00165096	0.000854117
HG04019	-0.0104146	-0.00762769	0.0455548	0.00928272	0.00200674	-0.000218802	0.00161002	4.07281e-05	0.0039124	0.00115831
HG04020	-0.0109665	-0.0117617	0.0237784	0.000921509	0.00266184	-0.000849112	-0.00059911	-0.00206429	0.00140094	0.00020038
HG04022	-0.0118014	-0.00416973	0.0384017	0.0132069	0.00195503	-0.00282907	-0.00257964	-0.000285888	-0.000704437	-0.00125097
HG04023	-0.0120225	-0.00740686	0.041007	0.0204933	-0.00158799	0.000106405	0.00259016	0.000656457	-0.000302276	0.00155188
HG04025	-0.0125233	0.000385786	0.0373089	0.00922194	-0.000671519	-0.000929446	-0.000170642	-0.00128125	0.00104519	0.00143831
HG04026	-0.0116104	-0.000693122	0.0483012	0.0203484	0.000575328	-0.00146272	0.00127286	0.00450159	0.00125105	0.000794781
HG04029	-0.010589	-0.00440244	0.0425404	0.00886049	-0.000721941	-0.00198238	-0.000324139	-0.00026368	0.000398578	-0.00209072
HG04033	-0.0113796	-0.00499964	0.0303666	0.0238417	-0.000635058	-0.00141558	-0.000832692	0.00203667	0.000313042	-0.00144478
HG04035	-0.0120756	-0.000103486	0.0368177	0.00693509	-2.56647e-05	0.00196874	-0.00143702	-0.00189531	0.000566823	0.00194917
HG04038	-0.0119887	-0.00409245	0.0402076	0.0154192	-0.000526392	-0.00229769	-0.00189306	-0.00113378	-0.00484308	-0.000754858
HG04039	-0.0116288	-0.00654974	0.036034	0.00183503	0.00290414	0.00123181	-0.00400996	-0.000365629	-0.00206021	0.00448047
HG04042	-0.0109988	-0.0108102	0.0289601	0.0116985	0.000947084	-0.00151349	0.000437997	0.00190921	-0.000926671	-0.00035776
HG04047	-0.0112509	-0.00291537	0.0514407	0.00777688	0.00134422	0.00122177	-0.00270218	0.00119597	0.00142324	-0.000856749
HG04054	-0.0104621	-0.00708093	0.0417286	0.0122169	-0.000391733	-0.00105584	-0.0013048	0.00251809	0.00173691	0.00233394
HG04056	-0.0115676	-0.00691424	0.043534	0.0170753	0.00224603	-0.00363497	0.000982026	-0.000873353	0.00279341	0.000173086
HG04059	-0.0098006	-0.00984662	0.0401031	0.0126482	0.00151779	-0.000574282	0.000353972	0.0022459	-0.000606827	-0.0021889
HG04060	-0.0113898	-0.00658372	0.0316671	0.00555998	-0.00100489	0.000620701	-0.00031521	-0.00200859	0.00075815	1.20693e-05
HG04061	-0.0104089	-0.00433806	0.0331165	0.0101654	0.00117934	0.00109174	-0.000166574	0.000296038	0.000840176	-0.000780986
HG04062	-0.0118832	-0.00376474	0.0285472	-0.00290843	-0.00020664	0.00210966	-0.00288798	-0.00172816	-0.00175193	0.00260062
HG04063	-0.0111182	-0.00773907	0.0440077	0.0202491	-0.000626577	-0.00071076	0.00301514	0.00235958	-0.000124415	-0.00041531
HG04070	-0.0102079	-0.00724079	0.0442111	0.00596642	0.000792345	0.00105331	-0.000908367	-0.00301304	-6.04887e-05	0.00199421
HG04075	-0.0115791	-0.00462088	0.0343787	0.00494156	5.40621e-05	0.00184631	0.000774545	-0.00106327	0.000371022	-0.00297192
HG04076	-0.0108863	-0.00336019	0.0457119	0.0165375	-0.00110525	-0.000335135	0.000954806	0.00061069	0.000562325	-0.00180632
HG04080	-0.0112236	-0.01265	0.0375704	0.0135821	0.000509055	0.000863472	0.00075356	0.0014948	0.00148043	-0.000216626
HG04090	-0.0105374	-0.00915721	0.0339804	0.00150413	-0.00123648	-0.000519561	-0.00117983	-0.00121258	9.49791e-05	-0.000626232
HG04093	-0.0119261	-0.00595522	0.0371456	0.00882042	-0.000340446	-0.00294422	0.000259671	1.30328e-05	0.00015999	-0.000795797
HG04094	-0.0120107	-0.00249891	0.0428375	0.010607	-0.00128124	-0.00164882	0.000202836	0.000170891	-0.00119599	-0.00266585
HG04096	-0.0109254	-0.00601758	0.0470427	0.0256713	-0.00138125	0.000778054	0.00524373	0.000991196	-0.000140521	-0.00356884
HG04098	-0.0119617	-0.00769439	0.0367634	0.00776884	0.000985387	-0.00238711	0.00218746	-0.00271439	-0.000167	-0.00185092
HG04099	-0.0113223	-0.00868067	0.0309488	0.0126262	0.00118512	0.00603443	-0.00169965	-0.000845611	0.00224127	0.000450691
